Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
118;0,3855;A AC;19.01.22 8:03:48,2;0:00:01,8;19.01.22 8:03:49,0;0,3909;A AC;0,388466666666667;A AC;19.01.22 8:03:48,4;0,3848;A AC;Stable;19.01.22 8:03:50,0
119;0,361;A AC;19.01.22 8:03:50,0;0:00:00,3;19.01.22 8:03:50,0;0,361;A AC;0,281266666666667;A AC;19.01.22 8:03:50,2;0,206;A AC;Unstable;19.01.22 8:03:50,3
120;0,1577;A AC;19.01.22 8:03:50,3;0:00:00,2;19.01.22 8:03:50,3;0,1577;A AC;0,15385;A AC;19.01.22 8:03:50,4;0,15;A AC;Interval;19.01.22 8:03:50,5
121;0,2069;A AC;19.01.22 8:03:50,5;0:00:02,3;19.01.22 8:03:52,7;0,291;A AC;0,23644347826087;A AC;19.01.22 8:03:50,5;0,2069;A AC;Unstable;19.01.22 8:03:52,8
122;0,3647;A AC;19.01.22 8:03:52,8;0:00:02,0;19.01.22 8:03:54,7;0,3904;A AC;0,38666;A AC;19.01.22 8:03:52,8;0,3647;A AC;Stable;19.01.22 8:03:54,8
123;0,3354;A AC;19.01.22 8:03:54,8;0:00:00,5;19.01.22 8:03:54,8;0,3354;A AC;0,22204;A AC;19.01.22 8:03:55,1;0,1509;A AC;Unstable;19.01.22 8:03:55,3
124;0,2144;A AC;19.01.22 8:03:55,3;0:00:00,2;19.01.22 8:03:55,4;0,2268;A AC;0,2206;A AC;19.01.22 8:03:55,3;0,2144;A AC;Interval;19.01.22 8:03:55,5
125;0,2317;A AC;19.01.22 8:03:55,5;0:00:02,1;19.01.22 8:03:57,5;0,3182;A AC;0,239961904761905;A AC;19.01.22 8:03:56,5;0,202;A AC;Unstable;19.01.22 8:03:57,6
126;0,3693;A AC;19.01.22 8:03:57,6;0:00:02,0;19.01.22 8:03:59,0;0,3924;A AC;0,388755;A AC;19.01.22 8:03:57,6;0,3693;A AC;Stable;19.01.22 8:03:59,6
127;0,3122;A AC;19.01.22 8:03:59,6;0:00:00,8;19.01.22 8:03:59,6;0,3122;A AC;0,2161;A AC;19.01.22 8:03:59,9;0,1494;A AC;Unstable;19.01.22 8:04:00,4
128;0,2577;A AC;19.01.22 8:04:00,4;0:00:00,1;19.01.22 8:04:00,4;0,2577;A AC;0,2577;A AC;19.01.22 8:04:00,4;0,2577;A AC;Interval;19.01.22 8:04:00,5
129;0,2563;A AC;19.01.22 8:04:00,5;0:00:01,9;19.01.22 8:04:02,3;0,3113;A AC;0,240336842105263;A AC;19.01.22 8:04:01,3;0,2046;A AC;Unstable;19.01.22 8:04:02,4
130;0,3687;A AC;19.01.22 8:04:02,4;0:00:02,1;19.01.22 8:04:03,5;0,3924;A AC;0,386990476190476;A AC;19.01.22 8:04:04,5;0,366;A AC;Stable;19.01.22 8:04:04,6
131;0,2818;A AC;19.01.22 8:04:04,6;0:00:00,7;19.01.22 8:04:04,6;0,2818;A AC;0,208357142857143;A AC;19.01.22 8:04:04,8;0,1558;A AC;Unstable;19.01.22 8:04:05,3
132;0,2604;A AC;19.01.22 8:04:05,3;0:00:00,2;19.01.22 8:04:05,3;0,2604;A AC;0,25855;A AC;19.01.22 8:04:05,4;0,2567;A AC;Interval;19.01.22 8:04:05,5
133;0,2449;A AC;19.01.22 8:04:05,5;0:00:01,8;19.01.22 8:04:07,2;0,3121;A AC;0,239338888888889;A AC;19.01.22 8:04:06,2;0,2061;A AC;Unstable;19.01.22 8:04:07,3
134;0,3696;A AC;19.01.22 8:04:07,3;0:00:02,1;19.01.22 8:04:07,6;0,3919;A AC;0,386914285714286;A AC;19.01.22 8:04:09,3;0,3649;A AC;Stable;19.01.22 8:04:09,4
135;0,2734;A AC;19.01.22 8:04:09,4;0:00:01,0;19.01.22 8:04:09,4;0,2734;A AC;0,22062;A AC;19.01.22 8:04:09,7;0,1482;A AC;Unstable;19.01.22 8:04:10,4
136;0,2333;A AC;19.01.22 8:04:10,4;0:00:00,1;19.01.22 8:04:10,4;0,2333;A AC;0,2333;A AC;19.01.22 8:04:10,4;0,2333;A AC;Interval;19.01.22 8:04:10,5
137;0,2278;A AC;19.01.22 8:04:10,5;0:00:01,7;19.01.22 8:04:12,1;0,3277;A AC;0,235311764705882;A AC;19.01.22 8:04:11,1;0,2077;A AC;Unstable;19.01.22 8:04:12,2
138;0,3735;A AC;19.01.22 8:04:12,2;0:00:02,2;19.01.22 8:04:12,6;0,3925;A AC;0,389154545454545;A AC;19.01.22 8:04:12,2;0,3735;A AC;Stable;19.01.22 8:04:14,4
139;0,2917;A AC;19.01.22 8:04:14,4;0:00:01,0;19.01.22 8:04:14,4;0,2917;A AC;0,22202;A AC;19.01.22 8:04:14,7;0,1489;A AC;Unstable;19.01.22 8:04:15,4
140;0,2331;A AC;19.01.22 8:04:15,4;0:00:00,1;19.01.22 8:04:15,4;0,2331;A AC;0,2331;A AC;19.01.22 8:04:15,4;0,2331;A AC;Interval;19.01.22 8:04:15,5
141;0,2423;A AC;19.01.22 8:04:15,5;0:00:02,3;19.01.22 8:04:17,4;0,39;A AC;0,283252173913043;A AC;19.01.22 8:04:16,0;0,2084;A AC;Unstable;19.01.22 8:04:17,8
142;0,3915;A AC;19.01.22 8:04:17,8;0:00:01,3;19.01.22 8:04:18,3;0,3927;A AC;0,390846153846154;A AC;19.01.22 8:04:18,8;0,3881;A AC;Stable;19.01.22 8:04:19,1
143;0,2876;A AC;19.01.22 8:04:19,1;0:00:01,1;19.01.22 8:04:19,1;0,2876;A AC;0,224081818181818;A AC;19.01.22 8:04:19,4;0,1472;A AC;Unstable;19.01.22 8:04:20,2
144;0,23;A AC;19.01.22 8:04:20,2;0:00:00,2;19.01.22 8:04:20,2;0,23;A AC;0,22855;A AC;19.01.22 8:04:20,3;0,2271;A AC;Interval;19.01.22 8:04:20,4
145;0,2115;A AC;19.01.22 8:04:20,4;0:00:01,1;19.01.22 8:04:21,1;0,252;A AC;0,230490909090909;A AC;19.01.22 8:04:20,8;0,2075;A AC;Unstable;19.01.22 8:04:21,6
146;0,2291;A AC;19.01.22 8:04:21,6;0:00:01,2;19.01.22 8:04:21,8;0,2295;A AC;0,217;A AC;19.01.22 8:04:22,4;0,2085;A AC;Stable;19.01.22 8:04:22,8
147;0,2075;A AC;19.01.22 8:04:22,8;0:00:02,0;19.01.22 8:04:23,0;0,2126;A AC;0,20728;A AC;19.01.22 8:04:24,7;0,2006;A AC;Stable;19.01.22 8:04:24,8
148;0,1857;A AC;19.01.22 8:04:24,8;0:00:00,6;19.01.22 8:04:25,3;0,2256;A AC;0,18415;A AC;19.01.22 8:04:25,0;0,1366;A AC;Unstable;19.01.22 8:04:25,4
149;0,2446;A AC;19.01.22 8:04:25,4;0:00:00,1;19.01.22 8:04:25,4;0,2446;A AC;0,2446;A AC;19.01.22 8:04:25,4;0,2446;A AC;Interval;19.01.22 8:04:25,5
150;0,2569;A AC;19.01.22 8:04:25,5;0:00:01,8;19.01.22 8:04:25,5;0,2569;A AC;0,23635;A AC;19.01.22 8:04:26,4;0,2033;A AC;Unstable;19.01.22 8:04:27,3
151;0,2491;A AC;19.01.22 8:04:27,3;0:00:02,1;19.01.22 8:04:27,9;0,271;A AC;0,264361904761905;A AC;19.01.22 8:04:29,3;0,2488;A AC;Stable;19.01.22 8:04:29,4
152;0,2314;A AC;19.01.22 8:04:29,4;0:00:01,0;19.01.22 8:04:30,1;0,2601;A AC;0,21331;A AC;19.01.22 8:04:29,6;0,1442;A AC;Unstable;19.01.22 8:04:30,4
153;0,2319;A AC;19.01.22 8:04:30,4;0:00:00,1;19.01.22 8:04:30,4;0,2319;A AC;0,2319;A AC;19.01.22 8:04:30,4;0,2319;A AC;Interval;19.01.22 8:04:30,5
154;0,2482;A AC;19.01.22 8:04:30,5;0:00:04,7;19.01.22 8:04:32,9;0,344;A AC;0,261882978723404;A AC;19.01.22 8:04:33,9;0,1444;A AC;Unstable;19.01.22 8:04:35,2
155;0,2093;A AC;19.01.22 8:04:35,2;0:00:00,2;19.01.22 8:04:35,3;0,2104;A AC;0,20985;A AC;19.01.22 8:04:35,2;0,2093;A AC;Interval;19.01.22 8:04:35,4
156;0,2428;A AC;19.01.22 8:04:35,4;0:00:04,7;19.01.22 8:04:36,6;0,3685;A AC;0,268253191489362;A AC;19.01.22 8:04:38,0;0,144;A AC;Unstable;19.01.22 8:04:40,2
157;0,2275;A AC;19.01.22 8:04:40,2;0:00:00,3;19.01.22 8:04:40,4;0,2351;A AC;0,229333333333333;A AC;19.01.22 8:04:40,3;0,2254;A AC;Interval;19.01.22 8:04:40,5
158;0,3309;A AC;19.01.22 8:04:40,5;0:00:00,1;19.01.22 8:04:40,5;0,3309;A AC;0,3309;A AC;19.01.22 8:04:40,5;0,3309;A AC;Unstable;19.01.22 8:04:40,6
159;0,3756;A AC;19.01.22 8:04:40,6;0:00:01,3;19.01.22 8:04:41,7;0,3927;A AC;0,389261538461538;A AC;19.01.22 8:04:40,6;0,3756;A AC;Stable;19.01.22 8:04:41,9
160;0,3528;A AC;19.01.22 8:04:41,9;0:00:02,9;19.01.22 8:04:41,9;0,3528;A AC;0,236113793103448;A AC;19.01.22 8:04:42,3;0,1432;A AC;Unstable;19.01.22 8:04:44,8
161;0,3752;A AC;19.01.22 8:04:44,8;0:00:00,7;19.01.22 8:04:45,0;0,3927;A AC;0,387671428571429;A AC;19.01.22 8:04:44,8;0,3752;A AC;Interval;19.01.22 8:04:45,5
162;0,392;A AC;19.01.22 8:04:45,5;0:00:03,5;19.01.22 8:04:45,6;0,3928;A AC;0,264425714285714;A AC;19.01.22 8:04:46,6;0,1427;A AC;Unstable;19.01.22 8:04:49,0
163;0,3667;A AC;19.01.22 8:04:49,0;0:00:01,5;19.01.22 8:04:50,1;0,3934;A AC;0,389453333333333;A AC;19.01.22 8:04:49,0;0,3667;A AC;Interval;19.01.22 8:04:50,5
164;0,3458;A AC;19.01.22 8:04:50,5;0:00:02,9;19.01.22 8:04:53,3;0,3582;A AC;0,237810344827586;A AC;19.01.22 8:04:50,9;0,145;A AC;Unstable;19.01.22 8:04:53,4
165;0,3768;A AC;19.01.22 8:04:53,4;0:00:01,5;19.01.22 8:04:54,4;0,3932;A AC;0,38966;A AC;19.01.22 8:04:53,4;0,3768;A AC;Stable;19.01.22 8:04:54,9
166;0,3474;A AC;19.01.22 8:04:54,9;0:00:00,3;19.01.22 8:04:54,9;0,3474;A AC;0,274166666666667;A AC;19.01.22 8:04:55,1;0,2013;A AC;Unstable;19.01.22 8:04:55,2
167;0,1556;A AC;19.01.22 8:04:55,2;0:00:00,2;19.01.22 8:04:55,2;0,1556;A AC;0,15335;A AC;19.01.22 8:04:55,3;0,1511;A AC;Interval;19.01.22 8:04:55,5
168;0,2076;A AC;19.01.22 8:04:55,5;0:00:02,3;19.01.22 8:04:57,7;0,3056;A AC;0,237773913043478;A AC;19.01.22 8:04:55,5;0,2076;A AC;Unstable;19.01.22 8:04:57,8
169;0,3695;A AC;19.01.22 8:04:57,8;0:00:01,6;19.01.22 8:04:59,0;0,394;A AC;0,3886125;A AC;19.01.22 8:04:57,8;0,3695;A AC;Stable;19.01.22 8:04:59,4
170;0,3035;A AC;19.01.22 8:04:59,4;0:00:00,8;19.01.22 8:04:59,4;0,3035;A AC;0,2137;A AC;19.01.22 8:04:59,7;0,1472;A AC;Unstable;19.01.22 8:05:00,2
171;0,2602;A AC;19.01.22 8:05:00,2;0:00:00,3;19.01.22 8:05:00,2;0,2602;A AC;0,255266666666667;A AC;19.01.22 8:05:00,4;0,248;A AC;Interval;19.01.22 8:05:00,5
172;0,2376;A AC;19.01.22 8:05:00,5;0:00:01,7;19.01.22 8:05:02,1;0,3244;A AC;0,239647058823529;A AC;19.01.22 8:05:01,1;0,2028;A AC;Unstable;19.01.22 8:05:02,2
173;0,3744;A AC;19.01.22 8:05:02,2;0:00:01,7;19.01.22 8:05:02,6;0,3944;A AC;0,388617647058824;A AC;19.01.22 8:05:03,8;0,3649;A AC;Stable;19.01.22 8:05:03,9
174;0,2683;A AC;19.01.22 8:05:03,9;0:00:01,0;19.01.22 8:05:03,9;0,2683;A AC;0,21987;A AC;19.01.22 8:05:04,2;0,1456;A AC;Unstable;19.01.22 8:05:04,9
175;0,2383;A AC;19.01.22 8:05:04,9;0:00:00,6;19.01.22 8:05:05,1;0,2512;A AC;0,23985;A AC;19.01.22 8:05:05,4;0,2334;A AC;Interval;19.01.22 8:05:05,5
176;0,2197;A AC;19.01.22 8:05:05,5;0:00:01,2;19.01.22 8:05:06,6;0,3459;A AC;0,242866666666667;A AC;19.01.22 8:05:05,6;0,2063;A AC;Unstable;19.01.22 8:05:06,7
177;0,3766;A AC;19.01.22 8:05:06,7;0:00:01,7;19.01.22 8:05:07,7;0,3947;A AC;0,388552941176471;A AC;19.01.22 8:05:08,3;0,3677;A AC;Stable;19.01.22 8:05:08,4
178;0,2837;A AC;19.01.22 8:05:08,4;0:00:01,8;19.01.22 8:05:08,4;0,2837;A AC;0,226366666666667;A AC;19.01.22 8:05:08,7;0,145;A AC;Unstable;19.01.22 8:05:10,2
179;0,2418;A AC;19.01.22 8:05:10,2;0:00:00,2;19.01.22 8:05:10,3;0,254;A AC;0,2479;A AC;19.01.22 8:05:10,2;0,2418;A AC;Interval;19.01.22 8:05:10,4
180;0,2452;A AC;19.01.22 8:05:10,4;0:00:00,8;19.01.22 8:05:11,1;0,3464;A AC;0,2489;A AC;19.01.22 8:05:10,8;0,2243;A AC;Unstable;19.01.22 8:05:11,2
181;0,3795;A AC;19.01.22 8:05:11,2;0:00:01,6;19.01.22 8:05:12,3;0,3943;A AC;0,3904875;A AC;19.01.22 8:05:11,2;0,3795;A AC;Stable;19.01.22 8:05:12,9
182;0,3573;A AC;19.01.22 8:05:12,9;0:00:02,4;19.01.22 8:05:12,9;0,3573;A AC;0,234695833333333;A AC;19.01.22 8:05:13,3;0,1524;A AC;Unstable;19.01.22 8:05:15,3
183;0,2306;A AC;19.01.22 8:05:15,3;0:00:00,2;19.01.22 8:05:15,3;0,2306;A AC;0,22765;A AC;19.01.22 8:05:15,4;0,2247;A AC;Interval;19.01.22 8:05:15,5
184;0,2338;A AC;19.01.22 8:05:15,5;0:00:00,5;19.01.22 8:05:15,9;0,3898;A AC;0,33262;A AC;19.01.22 8:05:15,5;0,2338;A AC;Unstable;19.01.22 8:05:16,0
185;0,3925;A AC;19.01.22 8:05:16,0;0:00:01,5;19.01.22 8:05:16,8;0,3946;A AC;0,392193333333333;A AC;19.01.22 8:05:17,4;0,3854;A AC;Stable;19.01.22 8:05:17,5
186;0,2862;A AC;19.01.22 8:05:17,5;0:00:02,8;19.01.22 8:05:20,2;0,3304;A AC;0,232810714285714;A AC;19.01.22 8:05:17,8;0,1459;A AC;Unstable;19.01.22 8:05:20,3
187;0,3761;A AC;19.01.22 8:05:20,3;0:00:00,2;19.01.22 8:05:20,4;0,3831;A AC;0,3796;A AC;19.01.22 8:05:20,3;0,3761;A AC;Interval;19.01.22 8:05:20,5
188;0,3885;A AC;19.01.22 8:05:20,5;0:00:01,5;19.01.22 8:05:21,1;0,3937;A AC;0,392033333333333;A AC;19.01.22 8:05:21,2;0,3876;A AC;Stable;19.01.22 8:05:22,0
189;0,3403;A AC;19.01.22 8:05:22,0;0:00:02,8;19.01.22 8:05:22,0;0,3403;A AC;0,236139285714286;A AC;19.01.22 8:05:22,3;0,1511;A AC;Unstable;19.01.22 8:05:24,8
190;0,3698;A AC;19.01.22 8:05:24,8;0:00:00,7;19.01.22 8:05:25,4;0,3926;A AC;0,386485714285714;A AC;19.01.22 8:05:24,8;0,3698;A AC;Interval;19.01.22 8:05:25,5
191;0,3931;A AC;19.01.22 8:05:25,5;0:00:01,1;19.01.22 8:05:25,5;0,3931;A AC;0,390918181818182;A AC;19.01.22 8:05:26,5;0,3812;A AC;Stable;19.01.22 8:05:26,6
192;0,2883;A AC;19.01.22 8:05:26,6;0:00:02,8;19.01.22 8:05:29,3;0,3488;A AC;0,236017857142857;A AC;19.01.22 8:05:26,9;0,147;A AC;Unstable;19.01.22 8:05:29,4
193;0,3756;A AC;19.01.22 8:05:29,4;0:00:01,0;19.01.22 8:05:30,1;0,3938;A AC;0,39044;A AC;19.01.22 8:05:29,4;0,3756;A AC;Interval;19.01.22 8:05:30,5
194;0,3945;A AC;19.01.22 8:05:30,5;0:00:03,6;19.01.22 8:05:30,6;0,3948;A AC;0,270508333333333;A AC;19.01.22 8:05:31,6;0,1474;A AC;Unstable;19.01.22 8:05:34,1
195;0,3806;A AC;19.01.22 8:05:34,1;0:00:01,4;19.01.22 8:05:35,0;0,3936;A AC;0,391207142857143;A AC;19.01.22 8:05:34,1;0,3806;A AC;Interval;19.01.22 8:05:35,5
196;0,3934;A AC;19.01.22 8:05:35,5;0:00:03,3;19.01.22 8:05:35,5;0,3934;A AC;0,260848484848485;A AC;19.01.22 8:05:36,4;0,1477;A AC;Unstable;19.01.22 8:05:38,8
197;0,3698;A AC;19.01.22 8:05:38,8;0:00:01,5;19.01.22 8:05:40,2;0,3937;A AC;0,389673333333333;A AC;19.01.22 8:05:38,8;0,3698;A AC;Stable;19.01.22 8:05:40,3
198;0,3942;A AC;19.01.22 8:05:40,3;0:00:00,2;19.01.22 8:05:40,3;0,3942;A AC;0,3942;A AC;19.01.22 8:05:40,3;0,3942;A AC;Interval;19.01.22 8:05:40,5
199;0,3917;A AC;19.01.22 8:05:40,5;0:00:03,5;19.01.22 8:05:43,8;0,3928;A AC;0,265934285714286;A AC;19.01.22 8:05:41,0;0,1515;A AC;Unstable;19.01.22 8:05:44,0
200;0,393;A AC;19.01.22 8:05:44,0;0:00:01,4;19.01.22 8:05:44,9;0,3951;A AC;0,393464285714286;A AC;19.01.22 8:05:44,3;0,3923;A AC;Interval;19.01.22 8:05:45,4
201;0,3002;A AC;19.01.22 8:05:45,4;0:00:02,8;19.01.22 8:05:48,2;0,3412;A AC;0,236239285714286;A AC;19.01.22 8:05:45,7;0,1488;A AC;Unstable;19.01.22 8:05:48,3
202;0,3794;A AC;19.01.22 8:05:48,3;0:00:01,9;19.01.22 8:05:49,5;0,3953;A AC;0,392421052631579;A AC;19.01.22 8:05:48,3;0,3794;A AC;Stable;19.01.22 8:05:50,2
203;0,3328;A AC;19.01.22 8:05:50,2;0:00:00,2;19.01.22 8:05:50,2;0,3328;A AC;0,29915;A AC;19.01.22 8:05:50,3;0,2655;A AC;Unstable;19.01.22 8:05:50,4
204;0,1901;A AC;19.01.22 8:05:50,4;0:00:00,1;19.01.22 8:05:50,4;0,1901;A AC;0,1901;A AC;19.01.22 8:05:50,4;0,1901;A AC;Interval;19.01.22 8:05:50,5
205;0,1519;A AC;19.01.22 8:05:50,5;0:00:02,5;19.01.22 8:05:52,9;0,3223;A AC;0,233144;A AC;19.01.22 8:05:50,5;0,1519;A AC;Unstable;19.01.22 8:05:53,0
206;0,3734;A AC;19.01.22 8:05:53,0;0:00:01,9;19.01.22 8:05:54,1;0,3958;A AC;0,392157894736842;A AC;19.01.22 8:05:53,0;0,3734;A AC;Stable;19.01.22 8:05:54,9
207;0,3295;A AC;19.01.22 8:05:54,9;0:00:00,5;19.01.22 8:05:54,9;0,3295;A AC;0,22006;A AC;19.01.22 8:05:55,2;0,15;A AC;Unstable;19.01.22 8:05:55,4
208;0,2152;A AC;19.01.22 8:05:55,4;0:00:00,1;19.01.22 8:05:55,4;0,2152;A AC;0,2152;A AC;19.01.22 8:05:55,4;0,2152;A AC;Interval;19.01.22 8:05:55,5
209;0,2276;A AC;19.01.22 8:05:55,5;0:00:02,2;19.01.22 8:05:57,6;0,326;A AC;0,240509090909091;A AC;19.01.22 8:05:56,6;0,2064;A AC;Unstable;19.01.22 8:05:57,7
210;0,3724;A AC;19.01.22 8:05:57,7;0:00:02,0;19.01.22 8:05:59,1;0,3959;A AC;0,392375;A AC;19.01.22 8:05:57,7;0,3724;A AC;Stable;19.01.22 8:05:59,7
211;0,293;A AC;19.01.22 8:05:59,7;0:00:00,7;19.01.22 8:05:59,7;0,293;A AC;0,212214285714286;A AC;19.01.22 8:06:00,0;0,1488;A AC;Unstable;19.01.22 8:06:00,4
212;0,2535;A AC;19.01.22 8:06:00,4;0:00:00,1;19.01.22 8:06:00,4;0,2535;A AC;0,2535;A AC;19.01.22 8:06:00,4;0,2535;A AC;Interval;19.01.22 8:06:00,5
213;0,2612;A AC;19.01.22 8:06:00,5;0:00:02,0;19.01.22 8:06:02,4;0,3654;A AC;0,247155;A AC;19.01.22 8:06:01,4;0,2117;A AC;Unstable;19.01.22 8:06:02,5
214;0,3868;A AC;19.01.22 8:06:02,5;0:00:01,9;19.01.22 8:06:04,0;0,3951;A AC;0,392831578947368;A AC;19.01.22 8:06:02,5;0,3868;A AC;Stable;19.01.22 8:06:04,5
215;0,3013;A AC;19.01.22 8:06:04,5;0:00:00,8;19.01.22 8:06:04,5;0,3013;A AC;0,2182375;A AC;19.01.22 8:06:04,8;0,1487;A AC;Unstable;19.01.22 8:06:05,3
216;0,2596;A AC;19.01.22 8:06:05,3;0:00:00,2;19.01.22 8:06:05,3;0,2596;A AC;0,25755;A AC;19.01.22 8:06:05,4;0,2555;A AC;Interval;19.01.22 8:06:05,5
217;0,2402;A AC;19.01.22 8:06:05,5;0:00:01,8;19.01.22 8:06:07,2;0,3382;A AC;0,2418;A AC;19.01.22 8:06:06,2;0,2065;A AC;Unstable;19.01.22 8:06:07,3
218;0,3758;A AC;19.01.22 8:06:07,3;0:00:01,9;19.01.22 8:06:08,6;0,3951;A AC;0,392694736842105;A AC;19.01.22 8:06:07,3;0,3758;A AC;Stable;19.01.22 8:06:09,2
219;0,3255;A AC;19.01.22 8:06:09,2;0:00:01,1;19.01.22 8:06:09,2;0,3255;A AC;0,230736363636364;A AC;19.01.22 8:06:09,5;0,1511;A AC;Unstable;19.01.22 8:06:10,3
220;0,238;A AC;19.01.22 8:06:10,3;0:00:00,2;19.01.22 8:06:10,4;0,2555;A AC;0,24675;A AC;19.01.22 8:06:10,3;0,238;A AC;Interval;19.01.22 8:06:10,5
221;0,2479;A AC;19.01.22 8:06:10,5;0:00:01,5;19.01.22 8:06:11,9;0,3523;A AC;0,244166666666667;A AC;19.01.22 8:06:10,9;0,2002;A AC;Unstable;19.01.22 8:06:12,0
222;0,3829;A AC;19.01.22 8:06:12,0;0:00:01,9;19.01.22 8:06:13,4;0,3951;A AC;0,392842105263158;A AC;19.01.22 8:06:12,0;0,3829;A AC;Stable;19.01.22 8:06:13,9
223;0,29;A AC;19.01.22 8:06:13,9;0:00:01,5;19.01.22 8:06:13,9;0,29;A AC;0,231153333333333;A AC;19.01.22 8:06:14,2;0,1469;A AC;Unstable;19.01.22 8:06:15,4
224;0,2326;A AC;19.01.22 8:06:15,4;0:00:00,1;19.01.22 8:06:15,4;0,2326;A AC;0,2326;A AC;19.01.22 8:06:15,4;0,2326;A AC;Interval;19.01.22 8:06:15,5
225;0,2124;A AC;19.01.22 8:06:15,5;0:00:01,2;19.01.22 8:06:16,6;0,3435;A AC;0,242958333333333;A AC;19.01.22 8:06:15,6;0,2067;A AC;Unstable;19.01.22 8:06:16,7
226;0,3767;A AC;19.01.22 8:06:16,7;0:00:02,0;19.01.22 8:06:18,2;0,3959;A AC;0,391855;A AC;19.01.22 8:06:16,7;0,3767;A AC;Stable;19.01.22 8:06:18,7
227;0,2849;A AC;19.01.22 8:06:18,7;0:00:01,6;19.01.22 8:06:18,7;0,2849;A AC;0,22994375;A AC;19.01.22 8:06:19,0;0,1491;A AC;Unstable;19.01.22 8:06:20,3
228;0,2087;A AC;19.01.22 8:06:20,3;0:00:00,1;19.01.22 8:06:20,3;0,2087;A AC;0,2087;A AC;19.01.22 8:06:20,3;0,2087;A AC;Interval;19.01.22 8:06:20,4
229;0,2081;A AC;19.01.22 8:06:20,4;0:00:01,1;19.01.22 8:06:21,5;0,3558;A AC;0,248754545454545;A AC;19.01.22 8:06:20,4;0,2081;A AC;Unstable;19.01.22 8:06:21,6
230;0,3836;A AC;19.01.22 8:06:21,6;0:00:02,0;19.01.22 8:06:21,9;0,3969;A AC;0,39327;A AC;19.01.22 8:06:21,6;0,3836;A AC;Stable;19.01.22 8:06:23,6
231;0,2899;A AC;19.01.22 8:06:23,6;0:00:01,8;19.01.22 8:06:23,6;0,2899;A AC;0,22865;A AC;19.01.22 8:06:23,9;0,148;A AC;Unstable;19.01.22 8:06:25,4
232;0,237;A AC;19.01.22 8:06:25,4;0:00:00,1;19.01.22 8:06:25,4;0,237;A AC;0,237;A AC;19.01.22 8:06:25,4;0,237;A AC;Interval;19.01.22 8:06:25,5
233;0,2552;A AC;19.01.22 8:06:25,5;0:00:00,9;19.01.22 8:06:26,3;0,3383;A AC;0,249911111111111;A AC;19.01.22 8:06:26,0;0,2255;A AC;Unstable;19.01.22 8:06:26,4
234;0,3804;A AC;19.01.22 8:06:26,4;0:00:02,0;19.01.22 8:06:27,1;0,3959;A AC;0,392915;A AC;19.01.22 8:06:26,4;0,3804;A AC;Stable;19.01.22 8:06:28,4
235;0,3234;A AC;19.01.22 8:06:28,4;0:00:01,9;19.01.22 8:06:28,4;0,3234;A AC;0,230578947368421;A AC;19.01.22 8:06:28,7;0,1505;A AC;Unstable;19.01.22 8:06:30,3
236;0,2542;A AC;19.01.22 8:06:30,3;0:00:00,2;19.01.22 8:06:30,3;0,2542;A AC;0,2522;A AC;19.01.22 8:06:30,4;0,2502;A AC;Interval;19.01.22 8:06:30,5
237;0,2451;A AC;19.01.22 8:06:30,5;0:00:00,7;19.01.22 8:06:31,1;0,3255;A AC;0,246942857142857;A AC;19.01.22 8:06:30,9;0,2231;A AC;Unstable;19.01.22 8:06:31,2
238;0,3772;A AC;19.01.22 8:06:31,2;0:00:02,2;19.01.22 8:06:33,1;0,396;A AC;0,392172727272727;A AC;19.01.22 8:06:33,3;0,3669;A AC;Stable;19.01.22 8:06:33,4
239;0,2731;A AC;19.01.22 8:06:33,4;0:00:01,8;19.01.22 8:06:33,4;0,2731;A AC;0,227333333333333;A AC;19.01.22 8:06:33,7;0,1501;A AC;Unstable;19.01.22 8:06:35,2
240;0,2481;A AC;19.01.22 8:06:35,2;0:00:00,2;19.01.22 8:06:35,3;0,2525;A AC;0,2503;A AC;19.01.22 8:06:35,2;0,2481;A AC;Interval;19.01.22 8:06:35,4
241;0,2467;A AC;19.01.22 8:06:35,4;0:00:00,8;19.01.22 8:06:36,1;0,3624;A AC;0,2565;A AC;19.01.22 8:06:35,8;0,2249;A AC;Unstable;19.01.22 8:06:36,2
242;0,3829;A AC;19.01.22 8:06:36,2;0:00:01,9;19.01.22 8:06:38,0;0,3955;A AC;0,392331578947368;A AC;19.01.22 8:06:36,2;0,3829;A AC;Stable;19.01.22 8:06:38,1
243;0,3588;A AC;19.01.22 8:06:38,1;0:00:01,9;19.01.22 8:06:38,1;0,3588;A AC;0,233331578947368;A AC;19.01.22 8:06:38,6;0,1539;A AC;Unstable;19.01.22 8:06:40,1
244;0,2539;A AC;19.01.22 8:06:40,1;0:00:00,4;19.01.22 8:06:40,2;0,2541;A AC;0,247975;A AC;19.01.22 8:06:40,4;0,2368;A AC;Interval;19.01.22 8:06:40,5
245;0,236;A AC;19.01.22 8:06:40,5;0:00:00,6;19.01.22 8:06:41,0;0,3671;A AC;0,264866666666667;A AC;19.01.22 8:06:40,7;0,2248;A AC;Unstable;19.01.22 8:06:41,1
246;0,3875;A AC;19.01.22 8:06:41,1;0:00:02,0;19.01.22 8:06:42,1;0,3962;A AC;0,393035;A AC;19.01.22 8:06:41,2;0,3854;A AC;Stable;19.01.22 8:06:43,1
