Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
128;0,3012;A AC;18.01.22 8:52:32,0;0:00:01,0;18.01.22 8:52:32,0;0,3012;A AC;0,22185;A AC;18.01.22 8:52:32,3;0,1484;A AC;Unstable;18.01.22 8:52:33,0
129;0,2307;A AC;18.01.22 8:52:33,0;0:00:01,5;18.01.22 8:52:33,9;0,253;A AC;0,233793333333333;A AC;18.01.22 8:52:33,7;0,2209;A AC;Stable;18.01.22 8:52:34,5
130;0,2134;A AC;18.01.22 8:52:34,5;0:00:00,3;18.01.22 8:52:34,7;0,3485;A AC;0,271233333333333;A AC;18.01.22 8:52:34,5;0,2134;A AC;Unstable;18.01.22 8:52:34,8
131;0,375;A AC;18.01.22 8:52:34,8;0:00:00,6;18.01.22 8:52:35,3;0,3866;A AC;0,3832;A AC;18.01.22 8:52:34,8;0,375;A AC;Interval;18.01.22 8:52:35,4
132;0,3875;A AC;18.01.22 8:52:35,4;0:00:01,4;18.01.22 8:52:36,7;0,3878;A AC;0,385164285714286;A AC;18.01.22 8:52:35,5;0,3763;A AC;Stable;18.01.22 8:52:36,8
133;0,3219;A AC;18.01.22 8:52:36,8;0:00:02,9;18.01.22 8:52:39,6;0,3577;A AC;0,235851724137931;A AC;18.01.22 8:52:37,1;0,1461;A AC;Unstable;18.01.22 8:52:39,7
134;0,3761;A AC;18.01.22 8:52:39,7;0:00:00,6;18.01.22 8:52:39,9;0,386;A AC;0,3824;A AC;18.01.22 8:52:39,7;0,3761;A AC;Interval;18.01.22 8:52:40,3
135;0,3858;A AC;18.01.22 8:52:40,3;0:00:01,4;18.01.22 8:52:41,2;0,3867;A AC;0,38505;A AC;18.01.22 8:52:41,6;0,3828;A AC;Stable;18.01.22 8:52:41,7
136;0,3052;A AC;18.01.22 8:52:41,7;0:00:01,0;18.01.22 8:52:41,7;0,3052;A AC;0,22219;A AC;18.01.22 8:52:42,0;0,147;A AC;Unstable;18.01.22 8:52:42,7
137;0,2315;A AC;18.01.22 8:52:42,7;0:00:01,4;18.01.22 8:52:43,6;0,253;A AC;0,236028571428571;A AC;18.01.22 8:52:43,4;0,2249;A AC;Stable;18.01.22 8:52:44,1
138;0,2057;A AC;18.01.22 8:52:44,1;0:00:00,4;18.01.22 8:52:44,5;0,3567;A AC;0,25795;A AC;18.01.22 8:52:44,1;0,2057;A AC;Unstable;18.01.22 8:52:44,6
139;0,3769;A AC;18.01.22 8:52:44,6;0:00:00,8;18.01.22 8:52:45,0;0,3872;A AC;0,3846125;A AC;18.01.22 8:52:44,6;0,3769;A AC;Interval;18.01.22 8:52:45,4
140;0,3872;A AC;18.01.22 8:52:45,4;0:00:01,3;18.01.22 8:52:45,4;0,3872;A AC;0,385438461538462;A AC;18.01.22 8:52:46,0;0,3831;A AC;Stable;18.01.22 8:52:46,7
141;0,3062;A AC;18.01.22 8:52:46,7;0:00:03,5;18.01.22 8:52:46,7;0,3062;A AC;0,224825714285714;A AC;18.01.22 8:52:47,0;0,1468;A AC;Unstable;18.01.22 8:52:50,2
142;0,2062;A AC;18.01.22 8:52:50,2;0:00:00,2;18.01.22 8:52:50,2;0,2062;A AC;0,2059;A AC;18.01.22 8:52:50,3;0,2056;A AC;Interval;18.01.22 8:52:50,4
143;0,2126;A AC;18.01.22 8:52:50,4;0:00:01,9;18.01.22 8:52:50,4;0,2126;A AC;0,204852631578947;A AC;18.01.22 8:52:52,2;0,2015;A AC;Stable;18.01.22 8:52:52,3
144;0,1538;A AC;18.01.22 8:52:52,3;0:00:02,5;18.01.22 8:52:52,9;0,2572;A AC;0,22272;A AC;18.01.22 8:52:52,4;0,1331;A AC;Unstable;18.01.22 8:52:54,8
145;0,2543;A AC;18.01.22 8:52:54,8;0:00:00,5;18.01.22 8:52:55,1;0,2649;A AC;0,26142;A AC;18.01.22 8:52:54,8;0,2543;A AC;Interval;18.01.22 8:52:55,3
146;0,2679;A AC;18.01.22 8:52:55,3;0:00:01,4;18.01.22 8:52:55,4;0,2682;A AC;0,262978571428571;A AC;18.01.22 8:52:56,6;0,2595;A AC;Stable;18.01.22 8:52:56,7
147;0,2285;A AC;18.01.22 8:52:56,7;0:00:01,2;18.01.22 8:52:57,6;0,2557;A AC;0,209166666666667;A AC;18.01.22 8:52:57,1;0,1354;A AC;Unstable;18.01.22 8:52:57,9
148;0,231;A AC;18.01.22 8:52:57,9;0:00:01,4;18.01.22 8:52:58,7;0,2526;A AC;0,235428571428571;A AC;18.01.22 8:52:59,2;0,2232;A AC;Stable;18.01.22 8:52:59,3
149;0,2197;A AC;18.01.22 8:52:59,3;0:00:00,5;18.01.22 8:52:59,7;0,3249;A AC;0,27156;A AC;18.01.22 8:52:59,4;0,2186;A AC;Unstable;18.01.22 8:52:59,8
150;0,337;A AC;18.01.22 8:52:59,8;0:00:00,5;18.01.22 8:52:59,9;0,34;A AC;0,33888;A AC;18.01.22 8:52:59,8;0,337;A AC;Interval;18.01.22 8:53:00,3
151;0,338;A AC;18.01.22 8:53:00,3;0:00:01,8;18.01.22 8:53:00,7;0,3387;A AC;0,262077777777778;A AC;18.01.22 8:53:01,3;0,142;A AC;Unstable;18.01.22 8:53:02,2
152;0,2306;A AC;18.01.22 8:53:02,2;0:00:01,4;18.01.22 8:53:03,0;0,2508;A AC;0,2343;A AC;18.01.22 8:53:02,4;0,2239;A AC;Stable;18.01.22 8:53:03,6
153;0,2205;A AC;18.01.22 8:53:03,6;0:00:01,7;18.01.22 8:53:04,2;0,3643;A AC;0,322088235294118;A AC;18.01.22 8:53:03,7;0,2052;A AC;Unstable;18.01.22 8:53:05,3
154;0,259;A AC;18.01.22 8:53:05,3;0:00:00,1;18.01.22 8:53:05,3;0,259;A AC;0,259;A AC;18.01.22 8:53:05,3;0,259;A AC;Interval;18.01.22 8:53:05,4
155;0,2362;A AC;18.01.22 8:53:05,4;0:00:01,1;18.01.22 8:53:06,3;0,2568;A AC;0,212427272727273;A AC;18.01.22 8:53:05,8;0,1387;A AC;Unstable;18.01.22 8:53:06,5
156;0,2326;A AC;18.01.22 8:53:06,5;0:00:01,5;18.01.22 8:53:07,4;0,254;A AC;0,235326666666667;A AC;18.01.22 8:53:07,9;0,2216;A AC;Stable;18.01.22 8:53:08,0
157;0,2173;A AC;18.01.22 8:53:08,0;0:00:00,3;18.01.22 8:53:08,2;0,3472;A AC;0,271533333333333;A AC;18.01.22 8:53:08,0;0,2173;A AC;Unstable;18.01.22 8:53:08,3
158;0,3757;A AC;18.01.22 8:53:08,3;0:00:01,4;18.01.22 8:53:09,3;0,3892;A AC;0,384778571428571;A AC;18.01.22 8:53:09,6;0,3695;A AC;Stable;18.01.22 8:53:09,7
159;0,2929;A AC;18.01.22 8:53:09,7;0:00:00,5;18.01.22 8:53:09,7;0,2929;A AC;0,20172;A AC;18.01.22 8:53:10,0;0,1426;A AC;Unstable;18.01.22 8:53:10,2
160;0,2121;A AC;18.01.22 8:53:10,2;0:00:00,1;18.01.22 8:53:10,2;0,2121;A AC;0,2121;A AC;18.01.22 8:53:10,2;0,2121;A AC;Interval;18.01.22 8:53:10,3
161;0,2238;A AC;18.01.22 8:53:10,3;0:00:02,2;18.01.22 8:53:12,4;0,3266;A AC;0,239095454545455;A AC;18.01.22 8:53:12,3;0,2132;A AC;Unstable;18.01.22 8:53:12,5
162;0,3685;A AC;18.01.22 8:53:12,5;0:00:01,4;18.01.22 8:53:13,6;0,3873;A AC;0,38355;A AC;18.01.22 8:53:12,5;0,3685;A AC;Stable;18.01.22 8:53:13,9
163;0,319;A AC;18.01.22 8:53:13,9;0:00:01,1;18.01.22 8:53:13,9;0,319;A AC;0,224127272727273;A AC;18.01.22 8:53:14,3;0,1421;A AC;Unstable;18.01.22 8:53:15,0
164;0,232;A AC;18.01.22 8:53:15,0;0:00:00,3;18.01.22 8:53:15,2;0,2429;A AC;0,238233333333333;A AC;18.01.22 8:53:15,0;0,232;A AC;Interval;18.01.22 8:53:15,3
165;0,2425;A AC;18.01.22 8:53:15,3;0:00:01,4;18.01.22 8:53:16,6;0,3106;A AC;0,2365;A AC;18.01.22 8:53:15,7;0,2061;A AC;Unstable;18.01.22 8:53:16,7
166;0,3663;A AC;18.01.22 8:53:16,7;0:00:01,4;18.01.22 8:53:17,9;0,3884;A AC;0,384335714285714;A AC;18.01.22 8:53:16,7;0,3663;A AC;Stable;18.01.22 8:53:18,1
167;0,3489;A AC;18.01.22 8:53:18,1;0:00:01,2;18.01.22 8:53:18,1;0,3489;A AC;0,230125;A AC;18.01.22 8:53:18,6;0,1463;A AC;Unstable;18.01.22 8:53:19,4
168;0,2313;A AC;18.01.22 8:53:19,4;0:00:01,0;18.01.22 8:53:20,3;0,2522;A AC;0,23701;A AC;18.01.22 8:53:20,1;0,2263;A AC;Interval;18.01.22 8:53:20,4
169;0,2444;A AC;18.01.22 8:53:20,4;0:00:00,8;18.01.22 8:53:21,1;0,3608;A AC;0,2538875;A AC;18.01.22 8:53:20,9;0,215;A AC;Unstable;18.01.22 8:53:21,2
170;0,38;A AC;18.01.22 8:53:21,2;0:00:01,4;18.01.22 8:53:22,3;0,3892;A AC;0,385071428571429;A AC;18.01.22 8:53:22,5;0,3712;A AC;Stable;18.01.22 8:53:22,6
171;0,3143;A AC;18.01.22 8:53:22,6;0:00:01,1;18.01.22 8:53:22,6;0,3143;A AC;0,223009090909091;A AC;18.01.22 8:53:22,9;0,1462;A AC;Unstable;18.01.22 8:53:23,7
172;0,2308;A AC;18.01.22 8:53:23,7;0:00:01,5;18.01.22 8:53:24,5;0,2506;A AC;0,234493333333333;A AC;18.01.22 8:53:25,1;0,2215;A AC;Stable;18.01.22 8:53:25,2
173;0,2123;A AC;18.01.22 8:53:25,2;0:00:00,1;18.01.22 8:53:25,2;0,2123;A AC;0,2123;A AC;18.01.22 8:53:25,2;0,2123;A AC;Unstable;18.01.22 8:53:25,3
174;0,2848;A AC;18.01.22 8:53:25,3;0:00:00,1;18.01.22 8:53:25,3;0,2848;A AC;0,2848;A AC;18.01.22 8:53:25,3;0,2848;A AC;Interval;18.01.22 8:53:25,4
175;0,3585;A AC;18.01.22 8:53:25,4;0:00:00,1;18.01.22 8:53:25,4;0,3585;A AC;0,3585;A AC;18.01.22 8:53:25,4;0,3585;A AC;Unstable;18.01.22 8:53:25,5
176;0,3774;A AC;18.01.22 8:53:25,5;0:00:01,5;18.01.22 8:53:26,8;0,3946;A AC;0,387233333333333;A AC;18.01.22 8:53:25,5;0,3774;A AC;Stable;18.01.22 8:53:27,0
177;0,3289;A AC;18.01.22 8:53:27,0;0:00:01,1;18.01.22 8:53:27,0;0,3289;A AC;0,226927272727273;A AC;18.01.22 8:53:27,3;0,1491;A AC;Unstable;18.01.22 8:53:28,1
178;0,2313;A AC;18.01.22 8:53:28,1;0:00:01,4;18.01.22 8:53:28,9;0,253;A AC;0,235878571428571;A AC;18.01.22 8:53:29,4;0,2248;A AC;Stable;18.01.22 8:53:29,5
179;0,2019;A AC;18.01.22 8:53:29,5;0:00:00,3;18.01.22 8:53:29,7;0,3031;A AC;0,239733333333333;A AC;18.01.22 8:53:29,5;0,2019;A AC;Unstable;18.01.22 8:53:29,8
180;0,3636;A AC;18.01.22 8:53:29,8;0:00:00,5;18.01.22 8:53:30,1;0,3872;A AC;0,37974;A AC;18.01.22 8:53:29,8;0,3636;A AC;Interval;18.01.22 8:53:30,3
181;0,3864;A AC;18.01.22 8:53:30,3;0:00:01,2;18.01.22 8:53:31,3;0,3891;A AC;0,386475;A AC;18.01.22 8:53:31,4;0,3775;A AC;Stable;18.01.22 8:53:31,5
182;0,3062;A AC;18.01.22 8:53:31,5;0:00:02,8;18.01.22 8:53:34,2;0,3499;A AC;0,234464285714286;A AC;18.01.22 8:53:31,8;0,1439;A AC;Unstable;18.01.22 8:53:34,3
183;0,3753;A AC;18.01.22 8:53:34,3;0:00:01,0;18.01.22 8:53:35,1;0,3886;A AC;0,38517;A AC;18.01.22 8:53:34,3;0,3753;A AC;Interval;18.01.22 8:53:35,3
184;0,3885;A AC;18.01.22 8:53:35,3;0:00:03,5;18.01.22 8:53:35,4;0,3886;A AC;0,262102857142857;A AC;18.01.22 8:53:36,4;0,1456;A AC;Unstable;18.01.22 8:53:38,9
185;0,3758;A AC;18.01.22 8:53:38,9;0:00:01,5;18.01.22 8:53:40,2;0,3885;A AC;0,385666666666667;A AC;18.01.22 8:53:38,9;0,3758;A AC;Interval;18.01.22 8:53:40,4
186;0,3874;A AC;18.01.22 8:53:40,4;0:00:03,0;18.01.22 8:53:40,4;0,3874;A AC;0,2419;A AC;18.01.22 8:53:40,9;0,1434;A AC;Unstable;18.01.22 8:53:43,4
187;0,3738;A AC;18.01.22 8:53:43,4;0:00:01,7;18.01.22 8:53:44,2;0,3886;A AC;0,3849;A AC;18.01.22 8:53:43,4;0,3738;A AC;Stable;18.01.22 8:53:45,1
188;0,3142;A AC;18.01.22 8:53:45,1;0:00:00,1;18.01.22 8:53:45,1;0,3142;A AC;0,3142;A AC;18.01.22 8:53:45,1;0,3142;A AC;Unstable;18.01.22 8:53:45,2
189;0,2558;A AC;18.01.22 8:53:45,2;0:00:00,1;18.01.22 8:53:45,2;0,2558;A AC;0,2558;A AC;18.01.22 8:53:45,2;0,2558;A AC;Interval;18.01.22 8:53:45,3
190;0,1819;A AC;18.01.22 8:53:45,3;0:00:02,6;18.01.22 8:53:47,8;0,3211;A AC;0,229130769230769;A AC;18.01.22 8:53:45,4;0,1466;A AC;Unstable;18.01.22 8:53:47,9
191;0,37;A AC;18.01.22 8:53:47,9;0:00:01,8;18.01.22 8:53:49,5;0,3897;A AC;0,386311111111111;A AC;18.01.22 8:53:47,9;0,37;A AC;Stable;18.01.22 8:53:49,7
192;0,31;A AC;18.01.22 8:53:49,7;0:00:00,5;18.01.22 8:53:49,7;0,31;A AC;0,20852;A AC;18.01.22 8:53:50,0;0,1447;A AC;Unstable;18.01.22 8:53:50,2
193;0,2155;A AC;18.01.22 8:53:50,2;0:00:00,1;18.01.22 8:53:50,2;0,2155;A AC;0,2155;A AC;18.01.22 8:53:50,2;0,2155;A AC;Interval;18.01.22 8:53:50,3
194;0,225;A AC;18.01.22 8:53:50,3;0:00:02,5;18.01.22 8:53:52,7;0,3869;A AC;0,254604;A AC;18.01.22 8:53:52,3;0,2133;A AC;Unstable;18.01.22 8:53:52,8
195;0,3908;A AC;18.01.22 8:53:52,8;0:00:01,5;18.01.22 8:53:52,8;0,3908;A AC;0,386493333333333;A AC;18.01.22 8:53:54,3;0,3739;A AC;Stable;18.01.22 8:53:54,4
196;0,2977;A AC;18.01.22 8:53:54,4;0:00:00,8;18.01.22 8:53:54,4;0,2977;A AC;0,2112625;A AC;18.01.22 8:53:54,7;0,1439;A AC;Unstable;18.01.22 8:53:55,2
197;0,2566;A AC;18.01.22 8:53:55,2;0:00:00,2;18.01.22 8:53:55,2;0,2566;A AC;0,2543;A AC;18.01.22 8:53:55,3;0,252;A AC;Interval;18.01.22 8:53:55,4
198;0,2355;A AC;18.01.22 8:53:55,4;0:00:01,8;18.01.22 8:53:57,1;0,3289;A AC;0,238566666666667;A AC;18.01.22 8:53:56,1;0,2015;A AC;Unstable;18.01.22 8:53:57,2
199;0,3721;A AC;18.01.22 8:53:57,2;0:00:01,9;18.01.22 8:53:57,5;0,3916;A AC;0,386978947368421;A AC;18.01.22 8:53:57,2;0,3721;A AC;Stable;18.01.22 8:53:59,1
200;0,2906;A AC;18.01.22 8:53:59,1;0:00:01,0;18.01.22 8:53:59,1;0,2906;A AC;0,22072;A AC;18.01.22 8:53:59,4;0,1501;A AC;Unstable;18.01.22 8:54:00,1
201;0,2313;A AC;18.01.22 8:54:00,1;0:00:00,3;18.01.22 8:54:00,2;0,2466;A AC;0,2385;A AC;18.01.22 8:54:00,1;0,2313;A AC;Interval;18.01.22 8:54:00,4
202;0,2382;A AC;18.01.22 8:54:00,4;0:00:01,5;18.01.22 8:54:01,8;0,3609;A AC;0,243086666666667;A AC;18.01.22 8:54:00,8;0,2073;A AC;Unstable;18.01.22 8:54:01,9
203;0,3808;A AC;18.01.22 8:54:01,9;0:00:01,8;18.01.22 8:54:02,6;0,3902;A AC;0,387433333333333;A AC;18.01.22 8:54:03,6;0,3776;A AC;Stable;18.01.22 8:54:03,7
204;0,3048;A AC;18.01.22 8:54:03,7;0:00:01,5;18.01.22 8:54:03,7;0,3048;A AC;0,226386666666667;A AC;18.01.22 8:54:04,0;0,1433;A AC;Unstable;18.01.22 8:54:05,2
205;0,2289;A AC;18.01.22 8:54:05,2;0:00:00,1;18.01.22 8:54:05,2;0,2289;A AC;0,2289;A AC;18.01.22 8:54:05,2;0,2289;A AC;Interval;18.01.22 8:54:05,3
206;0,2273;A AC;18.01.22 8:54:05,3;0:00:01,2;18.01.22 8:54:06,4;0,3376;A AC;0,239508333333333;A AC;18.01.22 8:54:05,9;0,2185;A AC;Unstable;18.01.22 8:54:06,5
207;0,3739;A AC;18.01.22 8:54:06,5;0:00:01,8;18.01.22 8:54:08,0;0,3897;A AC;0,387372222222222;A AC;18.01.22 8:54:06,5;0,3739;A AC;Stable;18.01.22 8:54:08,3
208;0,3278;A AC;18.01.22 8:54:08,3;0:00:01,1;18.01.22 8:54:08,3;0,3278;A AC;0,226118181818182;A AC;18.01.22 8:54:08,6;0,1463;A AC;Unstable;18.01.22 8:54:09,4
209;0,2335;A AC;18.01.22 8:54:09,4;0:00:00,9;18.01.22 8:54:10,3;0,2538;A AC;0,235755555555556;A AC;18.01.22 8:54:10,0;0,2238;A AC;Interval;18.01.22 8:54:10,4
210;0,2467;A AC;18.01.22 8:54:10,4;0:00:00,8;18.01.22 8:54:11,1;0,3181;A AC;0,241675;A AC;18.01.22 8:54:11,0;0,215;A AC;Unstable;18.01.22 8:54:11,2
211;0,3678;A AC;18.01.22 8:54:11,2;0:00:01,9;18.01.22 8:54:12,3;0,3891;A AC;0,384394736842105;A AC;18.01.22 8:54:11,2;0,3678;A AC;Stable;18.01.22 8:54:13,1
212;0,2998;A AC;18.01.22 8:54:13,1;0:00:01,8;18.01.22 8:54:13,1;0,2998;A AC;0,22595;A AC;18.01.22 8:54:13,4;0,144;A AC;Unstable;18.01.22 8:54:14,9
213;0,2352;A AC;18.01.22 8:54:14,9;0:00:00,5;18.01.22 8:54:15,0;0,2502;A AC;0,23982;A AC;18.01.22 8:54:15,3;0,2331;A AC;Interval;18.01.22 8:54:15,4
214;0,2285;A AC;18.01.22 8:54:15,4;0:00:00,5;18.01.22 8:54:15,8;0,3438;A AC;0,2555;A AC;18.01.22 8:54:15,5;0,2219;A AC;Unstable;18.01.22 8:54:15,9
215;0,373;A AC;18.01.22 8:54:15,9;0:00:02,0;18.01.22 8:54:17,4;0,3901;A AC;0,38661;A AC;18.01.22 8:54:17,8;0,3695;A AC;Stable;18.01.22 8:54:17,9
216;0,29;A AC;18.01.22 8:54:17,9;0:00:02,3;18.01.22 8:54:17,9;0,29;A AC;0,227408695652174;A AC;18.01.22 8:54:18,2;0,1473;A AC;Unstable;18.01.22 8:54:20,2
217;0,2301;A AC;18.01.22 8:54:20,2;0:00:00,1;18.01.22 8:54:20,2;0,2301;A AC;0,2301;A AC;18.01.22 8:54:20,2;0,2301;A AC;Interval;18.01.22 8:54:20,3
218;0,2233;A AC;18.01.22 8:54:20,3;0:00:00,4;18.01.22 8:54:20,6;0,3231;A AC;0,2467;A AC;18.01.22 8:54:20,5;0,2178;A AC;Unstable;18.01.22 8:54:20,7
219;0,3681;A AC;18.01.22 8:54:20,7;0:00:02,0;18.01.22 8:54:21,8;0,3901;A AC;0,385355;A AC;18.01.22 8:54:22,6;0,3612;A AC;Stable;18.01.22 8:54:22,7
220;0,2861;A AC;18.01.22 8:54:22,7;0:00:02,4;18.01.22 8:54:22,7;0,2861;A AC;0,227479166666667;A AC;18.01.22 8:54:23,0;0,1445;A AC;Unstable;18.01.22 8:54:25,1
221;0,2224;A AC;18.01.22 8:54:25,1;0:00:00,2;18.01.22 8:54:25,2;0,2315;A AC;0,22695;A AC;18.01.22 8:54:25,1;0,2224;A AC;Interval;18.01.22 8:54:25,3
222;0,2982;A AC;18.01.22 8:54:25,3;0:00:00,2;18.01.22 8:54:25,4;0,3621;A AC;0,33015;A AC;18.01.22 8:54:25,3;0,2982;A AC;Unstable;18.01.22 8:54:25,5
223;0,3828;A AC;18.01.22 8:54:25,5;0:00:01,9;18.01.22 8:54:26,5;0,3906;A AC;0,388015789473684;A AC;18.01.22 8:54:25,6;0,3814;A AC;Stable;18.01.22 8:54:27,5
224;0,3312;A AC;18.01.22 8:54:27,5;0:00:02,8;18.01.22 8:54:27,5;0,3312;A AC;0,235060714285714;A AC;18.01.22 8:54:27,8;0,1458;A AC;Unstable;18.01.22 8:54:30,3
225;0,3698;A AC;18.01.22 8:54:30,3;0:00:00,1;18.01.22 8:54:30,3;0,3698;A AC;0,3698;A AC;18.01.22 8:54:30,3;0,3698;A AC;Interval;18.01.22 8:54:30,4
226;0,3839;A AC;18.01.22 8:54:30,4;0:00:01,8;18.01.22 8:54:31,5;0,3908;A AC;0,387855555555556;A AC;18.01.22 8:54:32,1;0,3731;A AC;Stable;18.01.22 8:54:32,2
227;0,296;A AC;18.01.22 8:54:32,2;0:00:02,8;18.01.22 8:54:34,9;0,3401;A AC;0,231685714285714;A AC;18.01.22 8:54:32,5;0,1428;A AC;Unstable;18.01.22 8:54:35,0
228;0,3726;A AC;18.01.22 8:54:35,0;0:00:00,3;18.01.22 8:54:35,2;0,388;A AC;0,3816;A AC;18.01.22 8:54:35,0;0,3726;A AC;Interval;18.01.22 8:54:35,3
229;0,3868;A AC;18.01.22 8:54:35,3;0:00:01,6;18.01.22 8:54:36,0;0,3891;A AC;0,38721875;A AC;18.01.22 8:54:35,8;0,3836;A AC;Stable;18.01.22 8:54:36,9
230;0,3299;A AC;18.01.22 8:54:36,9;0:00:02,8;18.01.22 8:54:39,6;0,3369;A AC;0,234039285714286;A AC;18.01.22 8:54:37,2;0,1461;A AC;Unstable;18.01.22 8:54:39,7
231;0,3711;A AC;18.01.22 8:54:39,7;0:00:00,6;18.01.22 8:54:39,9;0,3897;A AC;0,385266666666667;A AC;18.01.22 8:54:39,7;0,3711;A AC;Interval;18.01.22 8:54:40,3
232;0,3902;A AC;18.01.22 8:54:40,3;0:00:01,2;18.01.22 8:54:40,3;0,3902;A AC;0,388758333333333;A AC;18.01.22 8:54:40,4;0,3853;A AC;Stable;18.01.22 8:54:41,5
233;0,3685;A AC;18.01.22 8:54:41,5;0:00:02,8;18.01.22 8:54:41,5;0,3685;A AC;0,235867857142857;A AC;18.01.22 8:54:41,9;0,1506;A AC;Unstable;18.01.22 8:54:44,3
234;0,3672;A AC;18.01.22 8:54:44,3;0:00:01,0;18.01.22 8:54:45,1;0,3898;A AC;0,38419;A AC;18.01.22 8:54:44,3;0,3672;A AC;Interval;18.01.22 8:54:45,4
235;0,3883;A AC;18.01.22 8:54:45,4;0:00:03,8;18.01.22 8:54:46,0;0,3892;A AC;0,271689473684211;A AC;18.01.22 8:54:46,6;0,1526;A AC;Unstable;18.01.22 8:54:49,2
236;0,3736;A AC;18.01.22 8:54:49,2;0:00:01,2;18.01.22 8:54:50,3;0,3904;A AC;0,386341666666667;A AC;18.01.22 8:54:49,2;0,3736;A AC;Interval;18.01.22 8:54:50,4
237;0,3893;A AC;18.01.22 8:54:50,4;0:00:01,8;18.01.22 8:54:50,7;0,3909;A AC;0,293927777777778;A AC;18.01.22 8:54:51,5;0,1482;A AC;Unstable;18.01.22 8:54:52,2
238;0,2323;A AC;18.01.22 8:54:52,2;0:00:01,5;18.01.22 8:54:53,1;0,2544;A AC;0,236326666666667;A AC;18.01.22 8:54:53,6;0,2227;A AC;Stable;18.01.22 8:54:53,7
239;0,2186;A AC;18.01.22 8:54:53,7;0:00:00,3;18.01.22 8:54:53,9;0,3549;A AC;0,281466666666667;A AC;18.01.22 8:54:53,7;0,2186;A AC;Unstable;18.01.22 8:54:54,0
240;0,3781;A AC;18.01.22 8:54:54,0;0:00:01,3;18.01.22 8:54:54,3;0,39;A AC;0,387261538461538;A AC;18.01.22 8:54:54,0;0,3781;A AC;Interval;18.01.22 8:54:55,3
241;0,3854;A AC;18.01.22 8:54:55,3;0:00:03,4;18.01.22 8:54:55,5;0,3893;A AC;0,262029411764706;A AC;18.01.22 8:54:56,2;0,146;A AC;Unstable;18.01.22 8:54:58,7
242;0,3787;A AC;18.01.22 8:54:58,7;0:00:01,6;18.01.22 8:54:59,4;0,3915;A AC;0,388125;A AC;18.01.22 8:54:58,7;0,3787;A AC;Interval;18.01.22 8:55:00,3
243;0,3892;A AC;18.01.22 8:55:00,3;0:00:01,3;18.01.22 8:55:00,4;0,3897;A AC;0,261761538461538;A AC;18.01.22 8:55:00,9;0,1448;A AC;Unstable;18.01.22 8:55:01,6
244;0,2371;A AC;18.01.22 8:55:01,6;0:00:01,6;18.01.22 8:55:02,6;0,2538;A AC;0,2351125;A AC;18.01.22 8:55:03,2;0,2202;A AC;Stable;18.01.22 8:55:03,3
245;0,2153;A AC;18.01.22 8:55:03,3;0:00:00,9;18.01.22 8:55:03,8;0,389;A AC;0,355133333333333;A AC;18.01.22 8:55:03,3;0,2153;A AC;Unstable;18.01.22 8:55:04,2
246;0,3906;A AC;18.01.22 8:55:04,2;0:00:01,2;18.01.22 8:55:05,1;0,3911;A AC;0,388466666666667;A AC;18.01.22 8:55:05,2;0,3827;A AC;Interval;18.01.22 8:55:05,4
247;0,3904;A AC;18.01.22 8:55:05,4;0:00:03,1;18.01.22 8:55:05,4;0,3904;A AC;0,247438709677419;A AC;18.01.22 8:55:05,9;0,1447;A AC;Unstable;18.01.22 8:55:08,5
248;0,3809;A AC;18.01.22 8:55:08,5;0:00:01,8;18.01.22 8:55:09,4;0,3903;A AC;0,388305555555556;A AC;18.01.22 8:55:08,5;0,3809;A AC;Interval;18.01.22 8:55:10,3
249;0,3902;A AC;18.01.22 8:55:10,3;0:00:03,0;18.01.22 8:55:10,3;0,3902;A AC;0,240173333333333;A AC;18.01.22 8:55:10,7;0,1468;A AC;Unstable;18.01.22 8:55:13,3
250;0,3769;A AC;18.01.22 8:55:13,3;0:00:02,0;18.01.22 8:55:14,2;0,3918;A AC;0,388315;A AC;18.01.22 8:55:13,3;0,3769;A AC;Interval;18.01.22 8:55:15,3
251;0,3108;A AC;18.01.22 8:55:15,3;0:00:02,8;18.01.22 8:55:18,0;0,3157;A AC;0,233767857142857;A AC;18.01.22 8:55:15,6;0,1451;A AC;Unstable;18.01.22 8:55:18,1
252;0,3674;A AC;18.01.22 8:55:18,1;0:00:01,9;18.01.22 8:55:19,6;0,3906;A AC;0,386331578947368;A AC;18.01.22 8:55:18,1;0,3674;A AC;Stable;18.01.22 8:55:20,1
253;0,2989;A AC;18.01.22 8:55:20,1;0:00:00,2;18.01.22 8:55:20,1;0,2989;A AC;0,25285;A AC;18.01.22 8:55:20,2;0,2068;A AC;Unstable;18.01.22 8:55:20,3
254;0,1588;A AC;18.01.22 8:55:20,3;0:00:00,1;18.01.22 8:55:20,3;0,1588;A AC;0,1588;A AC;18.01.22 8:55:20,3;0,1588;A AC;Interval;18.01.22 8:55:20,4
255;0,1452;A AC;18.01.22 8:55:20,4;0:00:02,0;18.01.22 8:55:20,9;0,2592;A AC;0,23147;A AC;18.01.22 8:55:20,4;0,1452;A AC;Unstable;18.01.22 8:55:22,4
256;0,227;A AC;18.01.22 8:55:22,4;0:00:01,2;18.01.22 8:55:22,6;0,2333;A AC;0,2176;A AC;18.01.22 8:55:23,5;0,2081;A AC;Stable;18.01.22 8:55:23,6
